NAZEV;Pb;Zn
prachatice;2,917770732;3,04927304
prachatice;2,772588722;3,054001182
prachatice;3,054001182;3,058707073
prachatice;2,708050201;3,058707073
prachatice;2,549445171;3,063390922
prachatice;2,00148;3,063390922
prachatice;2,104134154;3,068052935
prachatice;2,58021683;3,072693315
prachatice;2,397895273;3,072693315
prachatice;2,128231706;3,077312261
prachatice;2,985681938;3,077312261
prachatice;2,714694744;3,077312261
prachatice;2,163323026;3,086486637
prachatice;2,939161922;3,091042453
prachatice;2,587764035;3,091042453
prachatice;2,4765384;3,091042453
prachatice;2,451005098;3,091042453
prachatice;2,041220329;3,091042453
prachatice;2,833213344;3,091042453
prachatice;2,923161581;3,091042453
prachatice;2,509599262;3,091042453
prachatice;2,753660712;3,095577609
prachatice;2,533696814;3,100092289
prachatice;2,424802726;3,100092289
prachatice;3,091042453;3,100092289
prachatice;2,388762789;3,100092289
prachatice;2,240709689;3,104586678
prachatice;2,272125886;3,109060959
prachatice;2,451005098;3,113515309
prachatice;2,360854001;3,113515309
prachatice;2,587764035;3,117949906
prachatice;2,687847494;3,122364924
prachatice;2,351375257;3,122364924
prachatice;1,987874348;3,122364924
prachatice;2,901421594;3,122364924
prachatice;2,251291799;3,126760536
prachatice;3,202746443;3,126760536
prachatice;2,694627181;3,126760536
prachatice;2,587764035;3,126760536
prachatice;2,93385687;3,131136911
prachatice;2,312535424;3,131136911
prachatice;2,151762203;3,131136911
prachatice;3,020424886;3,131136911
prachatice;2,2300144;3,131136911
prachatice;2,721295428;3,139832618
prachatice;2,721295428;3,139832618
prachatice;2,079441542;3,144152279
prachatice;2,424802726;3,152736022
prachatice;2,370243741;3,152736022
prachatice;2,451005098;3,157000421
prachatice;2,778819272;3,157000421
prachatice;2,58021683;3,157000421
prachatice;3,054001182;3,161246712
prachatice;2,302585093;3,161246712
prachatice;2,785011242;3,161246712
prachatice;2,58021683;3,169685581
prachatice;3,218875825;3,173878459
prachatice;2,960105096;3,173878459
prachatice;2,533696814;3,17805383
prachatice;2,415913778;3,17805383
prachatice;2,468099531;3,18221184
prachatice;2,424802726;3,18221184
prachatice;2,557227311;3,18221184
prachatice;2,292534757;3,186352633
prachatice;1,931521412;3,186352633
prachatice;2,174751721;3,19047635
prachatice;1,945910149;3,19047635
prachatice;2,753660712;3,19047635
prachatice;2,58021683;3,194583132
prachatice;2,995732274;3,198673118
prachatice;2,714694744;3,198673118
prachatice;2,87356464;3,202746443
prachatice;2,862200881;3,206803244
prachatice;3,370738174;3,206803244
prachatice;2,32238772;3,210843653
prachatice;2,360854001;3,214867803
prachatice;2,653241965;3,214867803
prachatice;1,974081026;3,214867803
prachatice;2,646174797;3,218875825
prachatice;2,174751721;3,218875825
prachatice;2,292534757;3,218875825
prachatice;2,766319109;3,218875825
prachatice;2,901421594;3,226843995
prachatice;2,63188884;3,226843995
prachatice;2,595254707;3,226843995
prachatice;2,791165108;3,234749174
prachatice;2,151762203;3,234749174
prachatice;2,219203484;3,234749174
prachatice;2,406945108;3,234749174
prachatice;2,541601993;3,238678452
prachatice;2,587764035;3,238678452
prachatice;2,501435952;3,238678452
prachatice;2,821378886;3,242592351
prachatice;3,04927304;3,246490992
prachatice;3,363841595;3,246490992
prachatice;2,667228207;3,246490992
prachatice;2,549445171;3,250374492
prachatice;2,406945108;3,254242969
prachatice;2,879198457;3,254242969
prachatice;2,856470206;3,258096538
prachatice;2,509599262;3,265759411
prachatice;2,163323026;3,265759411
prachatice;3,277144733;3,265759411
prachatice;3,234749174;3,269568939
prachatice;2,912350665;3,27336401
prachatice;2,116255515;3,27336401
prachatice;2,766319109;3,277144733
prachatice;2,734367509;3,280911216
prachatice;3,277144733;3,284663565
prachatice;2,541601993;3,288401888
prachatice;2,351375257;3,288401888
prachatice;3,985273467;3,288401888
prachatice;2,740840024;3,292126287
prachatice;3,015534901;3,299533728
prachatice;2,809402695;3,299533728
prachatice;2,980618636;3,303216973
prachatice;3,165475048;3,303216973
prachatice;2,197224577;3,303216973
prachatice;2,379546134;3,306886702
prachatice;3,020424886;3,310543013
prachatice;3,356897123;3,310543013
prachatice;3,015534901;3,310543013
prachatice;2,251291799;3,310543013
prachatice;2,839078464;3,314186005
prachatice;2,525728644;3,314186005
prachatice;2,815408719;3,317815773
prachatice;3,077312261;3,317815773
prachatice;2,525728644;3,317815773
prachatice;2,251291799;3,317815773
prachatice;2,687847494;3,325036021
prachatice;2,360854001;3,325036021
prachatice;2,839078464;3,325036021
prachatice;3,258096538;3,33220451
prachatice;2,397895273;3,335769576
prachatice;2,879198457;3,339321978
prachatice;2,975529566;3,339321978
prachatice;2,415913778;3,349904087
prachatice;2,57261223;3,353406718
prachatice;3,113515309;3,353406718
prachatice;2,797281335;3,356897123
prachatice;2,57261223;3,36729583
prachatice;2,778819272;3,370738174
prachatice;2,63188884;3,374168709
prachatice;3,356897123;3,380994674
prachatice;2,646174797;3,384390263
prachatice;2,116255515;3,384390263
prachatice;3,295836866;3,387774361
prachatice;3,015534901;3,39785848
prachatice;3,091042453;3,39785848
prachatice;3,36729583;3,401197382
prachatice;3,45946629;3,417726684
prachatice;3,214867803;3,430756184
prachatice;2,791165108;3,430756184
prachatice;2,778819272;3,433987204
prachatice;3,277144733;3,433987204
prachatice;2,468099531;3,443618098
prachatice;2,939161922;3,446807893
prachatice;2,174751721;3,446807893
prachatice;2,4765384;3,453157121
prachatice;2,174751721;3,453157121
prachatice;2,734367509;3,46260601
prachatice;2,493205453;3,46260601
prachatice;3,42751469;3,465735903
prachatice;3,095577609;3,46885603
prachatice;2,862200881;3,478158423
prachatice;3,292126287;3,484312288
prachatice;2,251291799;3,484312288
prachatice;2,388762789;3,487375078
prachatice;3,538056564;3,490428515
prachatice;2,272125886;3,490428515
prachatice;2,850706502;3,499533282
prachatice;3,580737295;3,517497837
prachatice;2,541601993;3,517497837
prachatice;2,451005098;3,520460802
prachatice;3,471966453;3,526360525
prachatice;2,778819272;3,529297384
prachatice;2,985681938;3,529297384
prachatice;3,063390922;3,535145354
prachatice;2,379546134;3,535145354
prachatice;3,484312288;3,552486829
prachatice;2,174751721;3,552486829
prachatice;3,173878459;3,561046083
prachatice;3,039749159;3,56671182
prachatice;3,47506723;3,569532696
prachatice;2,312535424;3,569532696
prachatice;3,161246712;3,572345638
prachatice;3,000719815;3,580737295
prachatice;2,32238772;3,580737295
prachatice;3,113515309;3,608211551
prachatice;3,139832618;3,610917913
prachatice;3,505557397;3,61361697
prachatice;3,73289634;3,61361697
prachatice;3,788724789;3,616308761
prachatice;2,93385687;3,624340933
prachatice;2,525728644;3,624340933
prachatice;3,034952987;3,63758616
prachatice;3,288401888;3,640214282
prachatice;3,36729583;3,645449896
prachatice;3,210843653;3,658420247
prachatice;2,995732274;3,658420247
prachatice;3,100092289;3,671224519
prachatice;3,250374492;3,673765816
prachatice;3,563882964;3,683866912
prachatice;3,246490992;3,703768067
prachatice;3,676300672;3,716008122
prachatice;3,7208625;3,716008122
prachatice;3,678829118;3,7208625
prachatice;2,954910279;3,7208625
prachatice;3,421000009;3,730501129
prachatice;2,827313622;3,735285827
prachatice;2,332143895;3,751854253
prachatice;2,740840024;3,770459441
prachatice;2,091864062;3,78191432
prachatice;3,335769576;3,788724789
prachatice;3,549617387;3,802208139
prachatice;3,025291076;3,819907717
prachatice;2,923161581;3,819907717
prachatice;2,312535424;3,835141961
prachatice;3,126760536;3,854393893
prachatice;3,749504076;3,856510295
prachatice;2,76000994;3,869115504
prachatice;3,640214282;3,908014984
prachatice;2,341805806;3,933784497
prachatice;3,126760536;3,939638172
prachatice;2,890371758;4,032469159
prachatice;3,401197382;4,043051268
prachatice;3,945457782;4,051784948
prachatice;3,918005077;4,092676505
prachatice;4,007333185;4,188138442
prachatice;2,965273066;4,242764567
prachatice;3,109060959;4,251348311
prachatice;3,374168709;4,289088639
prachatice;3,921973336;4,391976966
prachatice;2,949688335;4,543294782
prerov;2,261763098;1,931521412
prerov;2,468099531;1,945910149
prerov;2,48490665;1,945910149
prerov;2,48490665;1,974081026
prerov;2,595254707;2,028148247
prerov;2,667228207;2,066862759
prerov;2,587764035;2,091864062
prerov;2,388762789;2,116255515
prerov;2,397895273;2,116255515
prerov;2,63905733;2,151762203
prerov;2,493205453;2,151762203
prerov;2,653241965;2,151762203
prerov;2,451005098;2,163323026
prerov;2,48490665;2,186051277
prerov;3,122364924;2,186051277
prerov;2,360854001;2,197224577
prerov;2,341805806;2,208274414
prerov;2,833213344;2,208274414
prerov;2,541601993;2,208274414
prerov;2,610069793;2,208274414
prerov;2,525728644;2,208274414
prerov;2,856470206;2,219203484
prerov;2,564949357;2,240709689
prerov;2,468099531;2,240709689
prerov;2,549445171;2,251291799
prerov;2,63905733;2,261763098
prerov;2,48490665;2,261763098
prerov;2,721295428;2,272125886
prerov;2,740840024;2,282382386
prerov;2,624668592;2,292534757
prerov;2,541601993;2,292534757
prerov;2,602689685;2,292534757
prerov;2,509599262;2,292534757
prerov;2,557227311;2,292534757
prerov;2,533696814;2,292534757
prerov;2,821378886;2,302585093
prerov;3,104586678;2,302585093
prerov;2,501435952;2,302585093
prerov;2,541601993;2,302585093
prerov;2,493205453;2,302585093
prerov;2,610069793;2,302585093
prerov;2,917770732;2,312535424
prerov;2,587764035;2,312535424
prerov;2,839078464;2,312535424
prerov;2,442347035;2,312535424
prerov;2,557227311;2,312535424
prerov;2,901421594;2,32238772
prerov;2,63905733;2,32238772
prerov;2,57261223;2,32238772
prerov;2,415913778;2,32238772
prerov;2,57261223;2,32238772
prerov;2,63905733;2,32238772
prerov;2,501435952;2,32238772
prerov;2,501435952;2,32238772
prerov;2,694627181;2,32238772
prerov;2,48490665;2,332143895
prerov;2,509599262;2,332143895
prerov;2,48490665;2,332143895
prerov;2,406945108;2,332143895
prerov;2,549445171;2,332143895
prerov;2,541601993;2,332143895
prerov;2,58021683;2,341805806
prerov;2,687847494;2,341805806
prerov;2,797281335;2,351375257
prerov;2,681021529;2,351375257
prerov;2,714694744;2,351375257
prerov;2,740840024;2,351375257
prerov;2,674148649;2,351375257
prerov;2,687847494;2,351375257
prerov;2,63905733;2,351375257
prerov;2,833213344;2,360854001
prerov;3,456316681;2,360854001
prerov;2,549445171;2,360854001
prerov;2,791165108;2,360854001
prerov;2,624668592;2,360854001
prerov;2,714694744;2,370243741
prerov;2,944438979;2,370243741
prerov;2,734367509;2,379546134
prerov;3,015534901;2,379546134
prerov;2,674148649;2,379546134
prerov;2,701361213;2,388762789
prerov;2,734367509;2,388762789
prerov;2,791165108;2,388762789
prerov;2,701361213;2,388762789
prerov;2,646174797;2,388762789
prerov;2,772588722;2,397895273
prerov;2,549445171;2,397895273
prerov;2,602689685;2,397895273
prerov;2,525728644;2,397895273
prerov;2,975529566;2,406945108
prerov;2,58021683;2,406945108
prerov;2,442347035;2,406945108
prerov;2,595254707;2,406945108
prerov;2,595254707;2,406945108
prerov;2,58021683;2,406945108
prerov;2,525728644;2,415913778
prerov;2,660259537;2,415913778
prerov;2,617395833;2,415913778
prerov;2,63188884;2,415913778
prerov;2,602689685;2,424802726
prerov;2,406945108;2,424802726
prerov;2,533696814;2,424802726
prerov;2,63188884;2,424802726
prerov;2,624668592;2,424802726
prerov;2,694627181;2,424802726
prerov;2,667228207;2,424802726
prerov;2,48490665;2,433613355
prerov;2,844909384;2,433613355
prerov;2,433613355;2,433613355
prerov;2,694627181;2,433613355
prerov;2,687847494;2,433613355
prerov;2,541601993;2,433613355
prerov;2,48490665;2,433613355
prerov;2,48490665;2,442347035
prerov;2,595254707;2,442347035
prerov;2,587764035;2,442347035
prerov;2,48490665;2,442347035
prerov;2,57261223;2,442347035
prerov;2,533696814;2,442347035
prerov;2,797281335;2,442347035
prerov;2,57261223;2,442347035
prerov;2,809402695;2,442347035
prerov;2,803360381;2,451005098
prerov;2,653241965;2,451005098
prerov;2,63188884;2,451005098
prerov;2,493205453;2,451005098
prerov;2,797281335;2,451005098
prerov;2,57261223;2,451005098
prerov;2,844909384;2,459588842
prerov;2,856470206;2,459588842
prerov;2,63188884;2,459588842
prerov;2,772588722;2,459588842
prerov;2,727852828;2,459588842
prerov;3,091042453;2,468099531
prerov;2,58021683;2,468099531
prerov;2,815408719;2,468099531
prerov;2,660259537;2,468099531
prerov;2,980618636;2,468099531
prerov;2,610069793;2,468099531
prerov;2,734367509;2,468099531
prerov;2,803360381;2,468099531
prerov;2,63188884;2,468099531
prerov;2,415913778;2,468099531
prerov;2,493205453;2,468099531
prerov;3,117949906;2,4765384
prerov;2,87356464;2,4765384
prerov;2,687847494;2,4765384
prerov;2,48490665;2,4765384
prerov;2,687847494;2,4765384
prerov;2,884800713;2,48490665
prerov;2,617395833;2,48490665
prerov;2,587764035;2,48490665
prerov;2,674148649;2,48490665
prerov;2,617395833;2,493205453
prerov;2,721295428;2,493205453
prerov;2,610069793;2,493205453
prerov;2,525728644;2,493205453
prerov;3,19047635;2,501435952
prerov;3,186352633;2,501435952
prerov;2,549445171;2,501435952
prerov;2,970414466;2,501435952
prerov;2,63905733;2,501435952
prerov;2,740840024;2,501435952
prerov;2,501435952;2,501435952
prerov;2,63188884;2,501435952
prerov;2,667228207;2,501435952
prerov;2,708050201;2,501435952
prerov;2,602689685;2,509599262
prerov;2,727852828;2,509599262
prerov;2,541601993;2,509599262
prerov;2,557227311;2,509599262
prerov;2,57261223;2,509599262
prerov;2,63905733;2,517696473
prerov;3,025291076;2,517696473
prerov;2,747270914;2,525728644
prerov;2,602689685;2,525728644
prerov;2,923161581;2,525728644
prerov;3,109060959;2,533696814
prerov;2,844909384;2,541601993
prerov;3,19047635;2,541601993
prerov;2,63188884;2,541601993
prerov;3,295836866;2,541601993
prerov;2,509599262;2,549445171
prerov;2,58021683;2,549445171
prerov;2,667228207;2,549445171
prerov;3,000719815;2,549445171
prerov;2,778819272;2,549445171
prerov;2,714694744;2,549445171
prerov;2,549445171;2,549445171
prerov;2,809402695;2,557227311
prerov;2,701361213;2,557227311
prerov;2,660259537;2,557227311
prerov;2,766319109;2,557227311
prerov;3,152736022;2,557227311
prerov;2,646174797;2,557227311
prerov;2,912350665;2,557227311
prerov;2,701361213;2,557227311
prerov;2,701361213;2,557227311
prerov;2,617395833;2,557227311
prerov;3,015534901;2,564949357
prerov;2,541601993;2,564949357
prerov;2,667228207;2,564949357
prerov;2,721295428;2,564949357
prerov;2,624668592;2,564949357
prerov;2,747270914;2,564949357
prerov;2,901421594;2,57261223
prerov;2,821378886;2,57261223
prerov;2,740840024;2,57261223
prerov;2,687847494;2,57261223
prerov;2,48490665;2,58021683
prerov;2,753660712;2,58021683
prerov;2,740840024;2,58021683
prerov;2,803360381;2,58021683
prerov;2,595254707;2,58021683
prerov;2,646174797;2,58021683
prerov;2,674148649;2,58021683
prerov;2,721295428;2,587764035
prerov;2,63905733;2,587764035
prerov;3,222867846;2,587764035
prerov;2,949688335;2,587764035
prerov;2,451005098;2,587764035
prerov;2,708050201;2,587764035
prerov;2,660259537;2,587764035
prerov;2,815408719;2,587764035
prerov;2,990719732;2,587764035
prerov;2,653241965;2,595254707
prerov;2,714694744;2,595254707
prerov;3,091042453;2,595254707
prerov;2,747270914;2,595254707
prerov;2,778819272;2,595254707
prerov;2,681021529;2,595254707
prerov;2,740840024;2,595254707
prerov;3,068052935;2,602689685
prerov;2,970414466;2,602689685
prerov;2,57261223;2,602689685
prerov;2,587764035;2,602689685
prerov;2,694627181;2,610069793
prerov;2,681021529;2,617395833
prerov;2,960105096;2,617395833
prerov;3,000719815;2,617395833
prerov;2,791165108;2,617395833
prerov;2,379546134;2,624668592
prerov;2,778819272;2,624668592
prerov;3,054001182;2,624668592
prerov;3,17805383;2,624668592
prerov;2,766319109;2,624668592
prerov;2,694627181;2,63188884
prerov;2,912350665;2,63905733
prerov;2,708050201;2,63905733
prerov;2,63188884;2,63905733
prerov;2,660259537;2,646174797
prerov;3,109060959;2,646174797
prerov;2,610069793;2,646174797
prerov;2,708050201;2,653241965
prerov;3,068052935;2,653241965
prerov;2,302585093;2,653241965
prerov;3,487375078;2,653241965
prerov;2,797281335;2,653241965
prerov;2,674148649;2,660259537
prerov;2,557227311;2,660259537
prerov;2,525728644;2,667228207
prerov;2,827313622;2,667228207
prerov;2,674148649;2,674148649
prerov;2,833213344;2,674148649
prerov;3,214867803;2,674148649
prerov;2,975529566;2,674148649
prerov;2,564949357;2,674148649
prerov;2,58021683;2,674148649
prerov;2,63905733;2,681021529
prerov;2,525728644;2,681021529
prerov;2,839078464;2,681021529
prerov;2,557227311;2,681021529
prerov;2,525728644;2,681021529
prerov;2,681021529;2,681021529
prerov;2,451005098;2,681021529
prerov;2,721295428;2,687847494
prerov;2,714694744;2,687847494
prerov;2,949688335;2,687847494
prerov;3,321432413;2,687847494
prerov;2,734367509;2,687847494
